date,precipitation_sum,precipitation_hours,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,et0_fao_evapotranspiration,river_discharge,location,state,latitude,longitude,flood_site,flood_occurred,rain_3d_sum,rain_7d_sum,rain_14d_sum,discharge_lag1,discharge_lag3,temp_range
2018-09-18,6.3,11.0,29.2,24.0,11.6,2.83,20043.72,Lokoja,Kogi,7.7975,6.7399,1,0,8.500000000000002,12.2,50.9,19587.44,19677.87,5.199999999999999
2018-09-19,1.2,6.0,31.2,23.9,9.0,3.94,20557.92,Lokoja,Kogi,7.7975,6.7399,1,0,8.3,13.2,46.6,20043.72,19497.44,7.300000000000001
2018-09-20,2.7,5.0,31.8,24.6,9.0,4.16,20988.4,Lokoja,Kogi,7.7975,6.7399,1,0,10.200000000000001,15.0,47.3,20557.92,19587.44,7.199999999999999
2018-09-21,1.9,5.0,29.6,23.8,10.6,3.2,21182.62,Lokoja,Kogi,7.7975,6.7399,1,0,5.800000000000001,16.7,43.3,20988.4,20043.72,5.800000000000001
2018-09-22,2.7,5.0,31.0,23.5,10.7,4.18,21231.45,Lokoja,Kogi,7.7975,6.7399,1,0,7.300000000000001,17.0,40.400000000000006,21182.62,20557.92,7.5
2018-09-23,1.8,5.0,30.0,24.3,10.8,2.89,21378.62,Lokoja,Kogi,7.7975,6.7399,1,0,6.400000000000001,17.4,38.4,21231.45,20988.4,5.699999999999999
2018-09-24,0.0,0.0,32.0,23.7,9.3,4.72,21676.04,Lokoja,Kogi,7.7975,6.7399,1,0,4.500000000000002,16.599999999999998,23.7,21378.62,21182.62,8.3
2018-09-25,7.5,15.0,28.7,23.6,13.7,3.12,22180.97,Lokoja,Kogi,7.7975,6.7399,1,0,9.3,17.8,30.0,21676.04,21231.45,5.099999999999998
2018-09-26,2.1,6.0,30.6,23.0,10.5,3.89,22697.65,Lokoja,Kogi,7.7975,6.7399,1,0,9.600000000000001,18.700000000000003,31.900000000000002,22180.97,21378.62,7.600000000000001
2018-09-27,0.5,4.0,30.5,24.3,10.2,3.72,22855.0,Lokoja,Kogi,7.7975,6.7399,1,0,10.100000000000001,16.5,31.5,22697.65,21676.04,6.199999999999999
2018-09-28,0.7,5.0,28.5,24.3,10.3,2.49,22749.97,Lokoja,Kogi,7.7975,6.7399,1,0,3.3000000000000007,15.3,32.0,22855.0,22180.97,4.199999999999999
2018-09-29,0.0,0.0,30.6,24.0,8.7,3.06,22489.56,Lokoja,Kogi,7.7975,6.7399,1,0,1.2000000000000008,12.600000000000001,29.6,22749.97,22697.65,6.600000000000001
2018-09-30,0.2,1.0,31.8,24.5,14.1,4.48,22180.97,Lokoja,Kogi,7.7975,6.7399,1,0,0.9000000000000008,11.0,28.4,22489.56,22855.0,7.300000000000001
2018-10-01,9.2,10.0,31.2,23.8,9.6,3.13,22028.26,Lokoja,Kogi,7.7975,6.7399,1,0,9.4,20.2,36.8,22180.97,22749.97,7.399999999999999
2018-10-02,7.0,12.0,28.9,23.2,9.6,2.99,21927.05,Lokoja,Kogi,7.7975,6.7399,1,0,16.4,19.7,37.5,22028.26,22489.56,5.699999999999999
2018-10-03,0.4,3.0,31.4,23.7,10.0,4.45,22028.26,Lokoja,Kogi,7.7975,6.7399,1,0,16.6,17.999999999999996,36.699999999999996,21927.05,22180.97,7.699999999999999
2018-10-04,6.6,8.0,31.0,24.5,11.3,3.74,21676.04,Lokoja,Kogi,7.7975,6.7399,1,0,14.000000000000002,24.099999999999998,40.6,22028.26,22028.26,6.5
2018-10-05,6.7,12.0,29.3,23.2,6.8,2.91,20940.13,Lokoja,Kogi,7.7975,6.7399,1,0,13.700000000000003,30.099999999999998,45.4,21676.04,21927.05,6.100000000000001
2018-10-06,0.5,4.0,30.4,23.6,8.9,3.09,20463.44,Lokoja,Kogi,7.7975,6.7399,1,0,13.8,30.599999999999998,43.2,20940.13,22028.26,6.799999999999997
2018-10-07,1.6,3.0,32.8,23.3,12.0,4.94,20182.66,Lokoja,Kogi,7.7975,6.7399,1,0,8.800000000000002,32.0,43.0,20463.44,21676.04,9.499999999999996
2018-10-08,1.5,5.0,30.4,24.0,10.0,3.3,19859.94,Lokoja,Kogi,7.7975,6.7399,1,0,3.600000000000002,24.3,44.5,20182.66,20940.13,6.399999999999999
2018-10-09,0.5,3.0,32.5,24.3,10.2,3.96,19497.44,Lokoja,Kogi,7.7975,6.7399,1,0,3.600000000000002,17.8,37.5,19859.94,20463.44,8.2
2018-10-10,4.8,8.0,29.8,24.1,10.2,3.45,19097.54,Lokoja,Kogi,7.7975,6.7399,1,0,6.800000000000002,22.200000000000003,40.2,19497.44,20182.66,5.699999999999999
2018-10-11,0.7,5.0,29.5,24.8,10.2,3.31,18705.81,Lokoja,Kogi,7.7975,6.7399,1,0,6.000000000000002,16.3,40.400000000000006,19097.54,19859.94,4.699999999999999
2018-10-12,0.0,0.0,31.2,24.4,11.5,4.21,18280.01,Lokoja,Kogi,7.7975,6.7399,1,0,5.500000000000002,9.6,39.7,18705.81,19497.44,6.800000000000001
2018-10-13,0.0,0.0,31.0,23.2,12.7,3.84,17740.9,Lokoja,Kogi,7.7975,6.7399,1,0,0.7000000000000017,9.099999999999998,39.7,18280.01,19097.54,7.800000000000001
2018-10-14,2.7,6.0,30.1,24.0,9.9,3.46,17178.09,Lokoja,Kogi,7.7975,6.7399,1,0,2.700000000000002,10.2,42.199999999999996,17740.9,18705.81,6.100000000000001
2018-10-15,1.5,8.0,30.0,23.6,9.5,2.5,16825.73,Lokoja,Kogi,7.7975,6.7399,1,0,4.200000000000002,10.2,34.5,17178.09,18280.01,6.399999999999999
2018-10-16,7.1,2.0,31.1,23.5,14.6,3.72,16709.91,Lokoja,Kogi,7.7975,6.7399,1,0,11.3,16.799999999999997,34.6,16825.73,17740.9,7.600000000000001
2018-10-17,0.0,0.0,31.9,23.5,10.2,4.28,16825.73,Lokoja,Kogi,7.7975,6.7399,1,0,8.600000000000001,12.0,34.2,16709.91,17178.09,8.399999999999999
2018-10-18,0.0,0.0,31.1,24.2,14.4,3.63,16748.43,Lokoja,Kogi,7.7975,6.7399,1,0,7.100000000000001,11.3,27.6,16825.73,16825.73,6.900000000000002
2018-10-19,0.0,0.0,31.8,24.0,9.6,4.16,16367.17,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,11.3,20.9,16748.43,16709.91,7.800000000000001
2018-10-20,0.0,0.0,32.5,23.4,8.2,4.64,15847.92,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,11.3,20.4,16367.17,16825.73,9.100000000000001
2018-10-21,0.0,0.0,32.8,24.9,15.0,4.55,15169.51,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,8.6,18.8,15847.92,16748.43,7.899999999999999
2018-10-22,0.4,2.0,31.0,25.3,11.1,3.45,14553.59,Lokoja,Kogi,7.7975,6.7399,1,0,0.4000000000000018,7.5,17.7,15169.51,16367.17,5.699999999999999
2018-10-23,0.0,0.0,32.0,25.0,17.6,3.64,13962.68,Lokoja,Kogi,7.7975,6.7399,1,0,0.4000000000000018,0.4,17.2,14553.59,15847.92,7.0
2018-10-24,0.5,4.0,31.5,24.5,15.2,3.22,13739.42,Lokoja,Kogi,7.7975,6.7399,1,0,0.9000000000000018,0.9,12.9,13962.68,15169.51,7.0
2018-10-25,0.0,0.0,31.4,24.6,14.0,3.42,13834.66,Lokoja,Kogi,7.7975,6.7399,1,0,0.5000000000000018,0.9,12.200000000000001,13739.42,14553.59,6.799999999999997
2018-10-26,0.0,0.0,32.1,24.7,11.6,4.2,13771.09,Lokoja,Kogi,7.7975,6.7399,1,0,0.5000000000000018,0.9,12.200000000000001,13834.66,13962.68,7.400000000000002
2018-10-27,0.5,5.0,30.9,24.6,7.5,2.94,13457.61,Lokoja,Kogi,7.7975,6.7399,1,0,0.5000000000000018,1.4,12.700000000000001,13771.09,13739.42,6.299999999999997
2018-10-28,1.1,5.0,32.0,24.7,11.9,4.15,13211.95,Lokoja,Kogi,7.7975,6.7399,1,0,1.6000000000000019,2.5,11.1,13457.61,13834.66,7.300000000000001
2018-10-29,0.5,4.0,30.0,23.9,8.8,2.1,13272.95,Lokoja,Kogi,7.7975,6.7399,1,0,2.100000000000002,2.6,10.1,13211.95,13771.09,6.100000000000001
2018-10-30,0.0,0.0,33.6,24.2,11.9,4.75,13519.73,Lokoja,Kogi,7.7975,6.7399,1,0,1.6000000000000019,2.6,3.0,13272.95,13457.61,9.400000000000002
2018-10-31,0.3,3.0,33.1,25.1,12.6,4.07,13644.84,Lokoja,Kogi,7.7975,6.7399,1,0,0.8000000000000018,2.4,3.3,13519.73,13211.95,8.0
2018-11-01,0.0,0.0,32.8,25.1,14.3,4.55,13334.21,Lokoja,Kogi,7.7975,6.7399,1,0,0.30000000000000177,2.4,3.3,13644.84,13272.95,7.699999999999996
2018-11-02,0.0,0.0,32.1,25.4,12.9,3.62,12734.03,Lokoja,Kogi,7.7975,6.7399,1,0,0.30000000000000177,2.4,3.3,13334.21,13519.73,6.700000000000003
2018-11-03,0.0,0.0,32.4,24.5,13.8,4.32,12104.99,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,1.9000000000000001,3.3,12734.03,13644.84,7.899999999999999
2018-11-04,0.0,0.0,31.9,24.4,10.6,4.18,11640.26,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.8,3.3,12104.99,13334.21,7.5
2018-11-05,0.0,0.0,33.0,24.6,11.0,3.85,11349.1,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.3,2.9,11640.26,12734.03,8.399999999999999
2018-11-06,0.0,0.0,32.4,25.0,12.6,4.49,11116.32,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.3,2.9,11349.1,12104.99,7.399999999999999
2018-11-07,0.0,0.0,30.8,25.1,13.5,2.73,10989.06,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,2.4,11116.32,11640.26,5.699999999999999
2018-11-08,0.0,0.0,34.1,23.9,9.5,4.64,10963.78,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,2.4,10989.06,11349.1,10.200000000000003
2018-11-09,0.0,0.0,32.3,24.2,11.3,4.51,10863.25,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,2.4,10963.78,11116.32,8.099999999999998
2018-11-10,0.0,0.0,32.8,24.0,9.7,4.05,10518.62,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,1.9000000000000001,10863.25,10989.06,8.799999999999997
2018-11-11,0.0,0.0,34.2,23.5,7.6,4.46,10045.15,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.8,10518.62,10963.78,10.700000000000003
2018-11-12,0.0,0.0,34.2,23.7,10.2,4.5,9526.96,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.3,10045.15,10863.25,10.500000000000004
2018-11-13,0.0,0.0,35.0,24.3,10.8,4.59,9035.5,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.3,9526.96,10518.62,10.7
2018-11-14,0.0,0.0,34.1,24.0,10.8,4.65,8589.14,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,9035.5,10045.15,10.100000000000001
2018-11-15,0.0,0.0,33.7,25.4,11.8,4.16,8202.52,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,8589.14,9526.96,8.300000000000004
2018-11-16,0.0,0.0,33.8,24.5,10.8,4.61,7851.36,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,8202.52,9035.5,9.299999999999997
2018-11-17,0.0,0.0,33.9,25.2,10.5,4.23,7532.56,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,7851.36,8589.14,8.7
2018-11-18,0.0,0.0,34.7,25.0,14.8,4.65,7243.36,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,7532.56,8202.52,9.700000000000003
2018-11-19,0.0,0.0,35.0,25.4,14.8,4.63,6965.26,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,7243.36,7851.36,9.600000000000001
2018-11-20,0.0,0.0,35.3,24.5,10.0,4.53,6728.77,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,6965.26,7532.56,10.799999999999997
2018-11-21,0.0,0.0,34.1,24.7,10.8,4.64,6500.3,Lokoja,Kogi,7.7975,6.7399,1,0,0.0,0.0,0.0,6728.77,7243.36,9.400000000000002
2018-11-22,0.1,1.0,33.8,24.7,11.0,3.92,6308.57,Lokoja,Kogi,7.7975,6.7399,1,0,0.10000000000000178,0.1,0.1,6500.3,6965.26,9.099999999999998
